ID;SRC;TAR
3410;metsakaitse;сохранение лесов
3416;metsaökosüsteem;экосистема леса
3423;metsamajandus;лесная промышленность
3425;metsakorraldus;управление лесным хозяйством
3426;metsakahjur;лесной вредитель
3431;metsatooted;производство лесопродукции
3432;metsasaadus;лесопродукция
3435;metsakaitseala;лесной заповедник
3437;metsavarude hindamine;оценка лесных ресурсов
3438;metsavaru;лесные ресурсы
3439;metsandus;лесное хозяйство
3440;metsamajanduse ökonoomika;экономика лесного хозяйства
3444;metsakasvatus;лесоводство
3455;riigivorm;форма государственного правления
3469;neljataktiline mootor;четырехтактный двигатель
3474;raamseadustik;рамочное законодательство
3481;kaubavedu;фрахтовый транспорт
3483;freoon;фреон
3485;magevesi;пресная вода
3487;mageveebioloogia;биология пресной воды
3489;mageveeökosüsteem;пресноводная экосистема
3491;mageveeseire;мониторинг пресных вод
3492;mageveeorganismid;пресноводный организм
3493;mageveereostus;загрязнение пресной воды
3494;mageveevaru;пресноводные ресурсы
3495;konn;лягушка
3499;puuviljandus;выращивание фруктов
3502;viljapuu;фруктовое дерево
3505;kütus;топливо
3506;kütuselisand;топливная добавка
