ID;SRC;TAR
12417;jäätmete vettekaadamine (vetteuputamine);затопление мусора
1242;akuelement;элемент питания (техн.)
12429;jahvatusjääk;шлифовально-мельничные отходы
12430;käitlusjääk, puhastusjääk;остатки после переработки отходов
12431;põletusjääk;остатки после сжигания отходов
12435;settekoristus, mudakoristus;осадочный ил
12436;kuivatatud sete, kuivatatud muda;высушенный ил
1244;tselluloos;целлюлоза
12441;jääkmuda;остаточный сточный ил
12444;tihendamine;загустение
12446;sette (muda) stabiliseerimine;стабилизация ила
1245;tselluloositööstus;целлюлозная промышленность
12450;tööstustegevus;промышленная деятельность
12456;tööstusjäätmaa;заброшенная промышленная территория
12459;salastatud rajatis;режимный объект
1247;tsement;цемент
12471;tükeldamine;разделка туш животных
12476;sigala;свиноводческое хозяйство
1248;tsemenditööstus;цементная промышленность
12482;naftatootmisahel;производство нефти
12485;süsivesinikumahuti;хранилище углеводородных материалов
